timestamp,consent,birthplace,address,gender,parent_age,education,occupation,parent1_L1,eng_und,eng_spk,eng_read,eng_write,fr_und,fr_spk,fr_read,fr_write,parent1_OL1,ol1_und,ol1_spk,ol1_read,ol1_write,parent1_OL2,ol2_und,ol2_spk,ol2_read,ol2_write,parent1_OL3,ol3_und,ol3_spk,ol3_read,ol3_write,child_dob,child_sex,langdevissue_yn,langdevissue_details,family_config,oldersib_yn,sib1_dob,sib2_dob,sib3_dob,sibX_dobs,child_languages,eng_freq,fr_freq,ol1_used,ol1_freq,ol2_used,ol2_freq,ol3_used,ol3_freq,between_caregivers,caregiver2_used,view_betterlearner,view_reasoning,view_schoolsuccess,view_heritage,view_employment,view_better_lang_learning,view_comm_family,view_compete_jobs,view_full_comm_member,view_success_workworld,view_flex_think,view_belong_social,concern_general,concern_exposure,concern_help,concern_challenging,concern_confused,concern_distinguish,concern_shrt_delay,concern_lng_prob,concern_prep_school,concern_fluent,id,clean_dobs
2020/10/23 9:44:37 pm CET,I agree,In Quebec,Saint-Eustache,Female,32,Cegep or DEP (or equivalent),Adjointe administrative,Français,5,5,5,3,5,5,5,5,Français,5,5,5,5,Anglais,5,5,5,3,NA,NA,NA,NA,NA,Aug-16,Female,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,English;French,4,5,Français,5,Anglais,4,NA,NA,English,English,5,4,5,5,5,5,5,5,4,5,4,5,2,1,1,1,1,1,3,1,1,1,eng_498,8/1/2016
2020/10/23 11:32:31 pm CET,I agree,In Quebec,Gatineau,Female,29,Master’s degree (or equivalent),Transportation of dangerous goods inspector,French,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sep-19,Male,No,NA,With a partner who lives in the same household,Yes,Mar-18,NA,NA,NA,English;French,5,5,NA,NA,NA,NA,NA,NA,English,English,3,3,4,4,5,3,5,5,5,5,3,3,1,1,1,1,3,1,1,1,1,1,eng_499,9/1/2019
2020/10/24 12:08:37 am CET,I agree,In Quebec,Pointe-Claire,Female,41,Master’s degree (or equivalent),Lab instructor,English,5,5,5,5,4,3,4,3,Polish,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aug-19,Female,No,NA,With a partner who lives in the same household,Yes,Oct-13,NA,NA,NA,English;French,5,2,NA,NA,NA,NA,NA,NA,English,French,5,3,5,5,5,3,5,5,5,5,5,5,1,3,1,1,1,1,1,1,1,1,eng_500,8/1/2019
2020/10/24 1:12:34 am CET,I agree,Outside of Quebec but in Canada,Saint Lazare,Female,31,Master’s degree (or equivalent),Lawyer,English; Polish,5,5,5,5,3,2,4,2,Polish,4,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jan-19,Female,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,English;French;One language other than English or French,5,4,Polish,3,NA,NA,NA,NA,English,English;French,3,3,3,5,5,4,3,5,3,4,2,2,2,3,2,1,1,1,3,1,1,1,eng_501,1/1/2019
2020/10/24 2:14:59 am CET,I agree,In Quebec,Montréal,Female,33,Master’s degree (or equivalent),Forensic biologist,French;English,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Apr-19,Male,No,NA,With a partner who lives in the same household,Yes,Dec-17,NA,NA,NA,English;French,5,2,NA,NA,NA,NA,NA,NA,English;French,English;French,4,3,5,4,5,4,5,5,5,5,3,4,2,2,3,1,1,2,1,1,1,2,eng_502,4/1/2019
2020/10/24 4:09:34 am CET,I agree,Outside of Canada,Montreal,Female,44,Bachelor’s degree (or equivalent),Light technician,Spanish,5,5,5,5,5,5,4,4,Spanish,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jan-13,Female,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,English;French;One language other than English or French,5,4,Spanish,3,NA,NA,NA,NA,English;French,English;French,4,4,4,5,5,4,5,5,5,5,4,5,1,1,1,1,1,1,1,1,1,1,eng_503,1/1/2013
2020/10/24 4:20:21 am CET,I agree,Outside of Canada,Brossard,Female,35,Bachelor’s degree (or equivalent),Student,Spanish,5,5,5,5,4,3,4,4,Japanese,3,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jan-19,Male,No,NA,With my parent(s) who live(s) in the same household,No,NA,NA,NA,NA,English;French;One language other than English or French,3,3,Spanish,5,NA,NA,NA,NA,One language other than English or French,One language other than English or French,5,5,5,5,5,5,5,5,5,5,5,5,3,4,4,1,1,1,3,1,2,1,eng_504,1/1/2019
2020/10/24 7:17:37 pm CET,I agree,Outside of Canada,Montreal,Female,31,Bachelor’s degree (or equivalent),Agente de liaison,Spanish,5,4,5,4,3,3,3,3,Spanish,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jan-18,Male,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,English;French;One language other than English or French,4,4,Spanish,5,NA,NA,NA,NA,One language other than English or French,One language other than English or French,5,5,4,5,5,3,5,5,4,5,5,4,4,3,4,5,5,5,5,2,3,1,eng_506,1/1/2018
2020/10/24 10:05:44 pm CET,I agree,In Quebec,Sainte-Marthe-sur-le-Lac,Female,32,High school (or equivalent),Dispatch Operator,French,5,5,5,5,5,5,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oct-18,Female,No,NA,With a partner who lives in the same household,Yes,Sep-07,Aug-09,Apr-11,NA,English;French,5,5,NA,NA,NA,NA,NA,NA,English,English,1,3,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,eng_507,10/1/2018
2020/10/25 12:10:36 am CET,I agree,Outside of Canada,Montreal,Male,31,Bachelor’s degree (or equivalent),Working at walmart during night,Turkish,5,5,5,5,1,1,1,1,Turkish,5,5,5,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sep-20,Male,No,NA,With a partner who lives in the same household,Yes,Aug-18,NA,NA,NA,One language other than English or French,4,1,Turkish,5,NA,NA,NA,NA,English;One language other than English or French,English;One language other than English or French,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,1,1,1,4,1,1,4,eng_509,9/1/2020
2020/10/25 12:14:41 am CET,I agree,Outside of Canada,Saint Constant,Female,38,Master’s degree (or equivalent),Auditor,Spanish,4,3,4,3,5,4,5,4,Spanish,5,5,5,5,English,5,4,4,4,French,4,4,4,4,Aug-20,Male,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,One language other than English or French,2,3,Spanish,5,English,3,French,3,One language other than English or French,One language other than English or French,5,5,5,5,5,5,5,5,5,5,5,5,1,3,2,2,2,2,2,2,2,2,eng_510,8/1/2020
2020/10/25 1:57:22 pm CET,I agree,Outside of Quebec but in Canada,Montreal,Female,32,Master’s degree (or equivalent),Clinical Research Program Manager,English,5,5,5,5,5,5,5,5,Tagalog,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sep-18,Male,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,English;French,4,3,NA,NA,NA,NA,NA,NA,English,French,5,5,5,5,5,5,5,5,5,5,5,5,1,4,3,2,2,3,2,2,2,3,eng_511,9/1/2018
2020/10/25 4:41:46 pm CET,I agree,Outside of Canada,Montreal,Female,29,Doctoral degree (PhD or MD),Resident doctor,Urdu,5,5,5,5,5,5,5,5,Urdu,5,4,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aug-19,Male,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,English;One language other than English or French,1,1,Urdu,5,NA,NA,NA,NA,English;One language other than English or French,One language other than English or French,5,5,5,5,5,5,5,5,5,5,5,5,2,2,5,1,2,1,3,1,1,3,eng_512,8/1/2019
2020/10/26 12:27:44 am CET,I agree,Outside of Canada,"Val-Bélair, Québec",Female,34,Bachelor’s degree (or equivalent),Cook,Thai,4,4,4,4,2,1,3,2,Thai,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oct-19,Male,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,English;French;One language other than English or French,5,4,Thai,4,NA,NA,NA,NA,English;French,English;French,5,3,3,5,5,5,3,5,5,3,3,2,1,1,1,1,1,1,1,1,1,1,eng_513,10/1/2019
2020/10/26 2:14:14 am CET,I agree,In Quebec,Westmount,Female,42,Master’s degree (or equivalent),Speech Language Pathologist,English,5,5,5,5,4,4,4,4,Yiddish,4,4,3,3,Hebrew,4,4,3,3,Spanish,3,3,2,2,Aug-18,Female,No,NA,With a partner who lives in the same household,Yes,Jun-16,NA,NA,NA,English;French;Several languages other than English or French,5,1,Hebrew,3,Yiddish,2,Spanish,2,English;One language other than English or French,English;One language other than English or French,5,5,5,5,5,5,5,5,5,5,5,4,1,5,4,1,1,1,1,1,1,4,eng_514,8/1/2018
2020/10/26 11:25:16 am CET,I agree,Outside of Canada,Montreal,Male,36,Master’s degree (or equivalent),Contract manager,Spanish,5,5,5,5,4,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mar-19,Male,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,One language other than English or French,2,3,English,3,French,4,NA,NA,One language other than English or French,French,5,5,4,5,5,5,5,5,4,5,5,5,3,4,5,2,4,1,4,1,2,1,eng_515,3/1/2019
2020/10/26 2:04:17 pm CET,I agree,Outside of Canada,Mont-Tremblant,Female,34,Bachelor’s degree (or equivalent),Hotel department supervisor (hospitality industry),Portuguese,5,5,5,5,4,3,4,2,Portuguese,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jan-19,Female,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,English;French;One language other than English or French,4,2,Portuguese,2,NA,NA,NA,NA,English,French,3,3,3,4,4,4,4,3,4,3,3,3,4,5,5,4,3,3,3,4,3,3,eng_516,1/1/2019
2020/10/26 2:32:53 pm CET,I agree,Outside of Canada,Montreal,Female,38,Master’s degree (or equivalent),International Trade Company Partner,Turkish,5,4,5,4,5,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17-Nov,Male,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,One language other than English or French,2,2,NA,NA,NA,NA,NA,NA,One language other than English or French,One language other than English or French,5,5,4,5,5,5,5,5,5,2,5,3,2,3,3,2,2,2,3,2,4,1,eng_517,11/1/2017
2020/11/03 3:16:21 pm CET,I agree,Outside of Canada,Montreal,Female,38,Master’s degree (or equivalent),Currently unemployed,Portuguese,4,4,4,3,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jul-18,Female,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,One language other than English or French,2,1,portuguese,5,english,2,NA,NA,English,One language other than English or French,5,5,4,5,5,5,5,5,4,5,5,5,2,2,4,1,2,2,4,1,1,1,eng_519,7/1/2018
2020/11/03 4:01:24 pm CET,I agree,Outside of Canada,Westmount,Male,39,Master’s degree (or equivalent),Freelance developer,Bengali,5,5,5,5,3,3,2,1,Bengali,5,5,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jun-17,Female,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,English,5,2,Bengali,2,NA,NA,NA,NA,NA,NA,5,4,5,5,5,5,5,5,5,5,5,5,3,5,5,3,2,2,1,2,2,4,eng_520,6/1/2017
2020/11/03 6:44:42 pm CET,I agree,Outside of Canada,Montreal,Female,39,Master’s degree (or equivalent),Currently stay at home mom,Swedish,5,5,5,5,2,1,2,1,Swedish,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,May-18,Female,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,English;French;Several languages other than English or French,5,2,Swedish,5,NA,NA,NA,NA,English,One language other than English or French,3,3,3,5,5,5,5,5,5,5,5,5,4,5,3,4,4,4,4,4,3,4,eng_521,5/1/2018
2020/11/03 7:49:36 pm CET,I agree,Outside of Canada,Westmount,Female,39,Bachelor’s degree (or equivalent),housewife,Romanian,4,3,3,4,4,3,4,4,Romanian,5,5,5,5,Russian,5,4,5,4,NA,NA,NA,NA,NA,Jan-17,Male,No,NA,With a partner who lives in the same household,Yes,Jan-09,Apr-13,NA,NA,One language other than English or French,1,1,Romanian,5,NA,NA,NA,NA,One language other than English or French,One language other than English or French,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,eng_522,1/1/2017
2020/11/03 9:42:22 pm CET,I agree,Outside of Canada,Montreal,Female,31,Master’s degree (or equivalent),HR manager,Arabic,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oct-18,Female,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,One language other than English or French,1,2,NA,NA,NA,NA,NA,NA,English;French;One language other than English or French,One language other than English or French,5,3,5,5,5,5,5,5,5,5,5,5,4,4,3,2,4,2,3,1,3,1,eng_523,10/1/2018
2020/11/04 12:58:03 am CET,I agree,Outside of Canada,montreal,Male,34,Bachelor’s degree (or equivalent),pharmacist,russian,5,5,5,5,5,5,5,5,russian,5,5,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jul-18,Female,No,NA,With a partner who lives in the same household,Yes,May-15,NA,NA,NA,English;One language other than English or French,4,1,russian,3,NA,NA,NA,NA,English,English,3,3,3,4,5,3,5,5,3,4,3,3,1,4,4,1,1,1,1,1,1,2,eng_524,7/1/2018
2020/11/16 1:02:59 am CET,I agree,Outside of Canada,Montreal,Female,30,Master’s degree (or equivalent),Student,"Bengali, English",5,5,5,5,5,4,5,4,Bengali,5,5,5,5,French,5,4,5,4,English,5,5,5,5,Jan-18,Female,No,NA,With a partner who lives in the same household,Yes,Sep-13,NA,NA,NA,Several languages other than English or French,5,4,Bengali,5,NA,NA,NA,NA,Several languages other than English or French,Several languages other than English or French,5,5,5,5,5,5,5,5,5,5,5,5,1,1,2,1,1,1,1,1,1,1,eng_525,1/1/2018
2020/11/19 4:11:35 am CET,I agree,In Quebec,Montréal,Female,37,Bachelor’s degree (or equivalent),Graduate Program Coordinator,English,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oct-20,Male,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,English;French,5,2,NA,NA,NA,NA,NA,NA,English;French,French,5,5,5,5,5,5,5,5,5,5,5,5,1,2,1,1,1,1,3,1,1,1,eng_526,10/1/2020
2020/11/21 7:45:54 pm CET,I agree,Outside of Canada,Vaudreuil,Female,40,Master’s degree (or equivalent),Stay at home mom,English,5,5,5,5,4,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oct-17,Female,No,NA,With a partner who lives in the same household,Yes,Sep-13,NA,NA,NA,English;French,5,2,NA,NA,NA,NA,NA,NA,English;French,English;French,4,3,4,5,5,5,5,5,5,5,4,5,1,3,1,1,2,1,3,1,1,1,eng_527,10/1/2017
2020/11/25 4:57:27 am CET,I agree,In Quebec,Bois des filion,Female,30,High school (or equivalent),Financial advisor,English; French; Greek,5,5,5,5,5,4,5,3,Greek,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dec-18,Male,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,Several languages other than English or French,5,2,Greek,3,Armenian,4,NA,NA,English,One language other than English or French,5,5,5,3,5,5,5,5,3,4,3,3,4,5,4,5,5,4,5,1,2,1,eng_528,12/1/2018
2020/12/01 1:03:51 am CET,I agree,In Quebec,Shannon,Female,37,Master’s degree (or equivalent),Training counselor,Français,5,4,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jul-20,Male,I am not sure,Too young to know :),With a partner who lives in the same household,Yes,Feb-07,Jul-13,NA,NA,English;French,4,5,French,4,Anglais,4,NA,NA,English;French,English;French,5,4,4,3,5,5,5,5,5,5,4,4,3,2,4,1,1,1,1,1,1,2,eng_530,7/1/2020
2020/12/01 1:55:34 am CET,I agree,Outside of Canada,Montreal,Female,40,Doctoral degree (PhD or MD),Professor,German,5,5,5,5,5,4,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov-17,Female,No,NA,With a partner who lives in the same household,Yes,Mar-16,NA,NA,NA,French;One language other than English or French,2,5,German,5,NA,NA,NA,NA,French,French,3,3,3,5,5,4,5,5,4,4,3,5,1,1,1,1,1,1,1,1,1,1,eng_531,11/1/2017
2020/12/01 2:00:35 am CET,I agree,Outside of Canada,Quebec City,Female,40,Bachelor’s degree (or equivalent),Teacher,Vietnamese,5,5,5,5,4,4,4,4,Vietnamese,4,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jun-18,Male,No,NA,With a partner who lives in a different household,Yes,Jul-10,Jun-14,NA,NA,English;Several languages other than English or French,3,1,Vietnamese,4,Polish,4,NA,NA,English,English;One language other than English or French,5,5,5,5,5,5,5,5,3,5,5,5,1,3,3,1,1,1,1,1,1,1,eng_532,6/1/2018
2020/12/01 6:49:23 pm CET,I agree,Outside of Quebec but in Canada,Quebec City,Female,41,Bachelor’s degree (or equivalent),Clinical nurse,English,5,5,5,5,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,May-19,Male,No,NA,With a partner who lives in the same household,Yes,May-11,Jul-13,NA,NA,English,5,2,NA,NA,NA,NA,NA,NA,English,English,3,3,3,5,4,5,5,5,4,4,5,5,1,4,2,1,1,3,1,1,1,4,eng_535,5/1/2019
2020/12/02 2:20:37 pm CET,I agree,Outside of Canada,Quebec City,Male,36,Master’s degree (or equivalent),Project management consultant,English,5,5,5,5,5,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dec-18,Male,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,English;French,5,2,NA,NA,NA,NA,NA,NA,English,English,5,4,5,5,5,5,1,5,5,5,4,5,1,1,1,1,1,1,1,1,1,1,eng_536,12/1/2018
2020/12/05 5:19:59 pm CET,I agree,Outside of Canada,Deux-Montagnes,Male,47,Bachelor’s degree (or equivalent),Systems architect,Swedish,5,5,5,5,2,1,2,1,Swedish,5,5,5,5,German0,3,3,3,2,NA,NA,NA,NA,NA,Mar-07,Male,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,English;French;One language other than English or French,5,1,Swedish,4,NA,NA,NA,NA,English,English,5,5,5,5,5,5,5,NA,5,5,5,5,1,3,3,1,1,1,1,1,1,1,eng_537,3/1/2007
2020/12/09 5:34:05 pm CET,I agree,In Quebec,Val-David,Female,38,Bachelor’s degree (or equivalent),Agente de liaison,French,5,4,5,3,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sep-18,Female,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,English;French,1,5,NA,NA,NA,NA,NA,NA,French,English,5,5,5,4,5,5,3,5,5,5,5,5,3,4,1,1,1,1,2,1,1,1,eng_538,9/1/2018
2020/12/16 5:41:20 pm CET,I agree,Outside of Quebec but in Canada,Quebec City,Female,38,Master’s degree (or equivalent),Health professional in the public healthcare system,English,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dec-17,Female,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,English;French,5,5,NA,NA,NA,NA,NA,NA,English;French,English;French,5,5,5,5,5,5,5,5,5,5,5,5,1,4,1,1,1,1,1,1,1,1,eng_539,12/1/2017
2021/01/16 2:53:41 am CET,I agree,Outside of Canada,Montreal,Female,37,Bachelor’s degree (or equivalent),Senior Recruiter,Brazilian Portuguese,5,5,5,5,4,3,4,2,Brazilian Portuguese,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mar-18,Male,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,English;French;One language other than English or French,4,1,Brazilian Portuguese,4,NA,NA,NA,NA,English,English,5,5,4,5,5,5,5,5,4,5,5,5,1,4,4,4,1,1,1,1,1,1,eng_540,3/1/2018
2021/01/22 4:48:42 am CET,I agree,In Quebec,Kirkland,Female,34,Bachelor’s degree (or equivalent),Marketing,English; French,5,5,5,5,5,5,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,May-19,Male,No,NA,With a partner who lives in the same household,Yes,Mar-17,NA,NA,NA,English;French,5,3,NA,NA,NA,NA,NA,NA,English;French,English,4,4,4,3,5,3,5,5,2,4,3,3,1,3,1,3,3,2,3,1,1,1,eng_541,5/1/2019
2021/01/24 2:52:06 am CET,I agree,Outside of Canada,Montreal,Female,33,Master’s degree (or equivalent),Grad student,Spanish,5,5,5,5,3,2,3,1,Spanish,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mar-20,Female,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,One language other than English or French,5,1,Spanish,5,NA,NA,NA,NA,Several languages other than English or French,English,5,5,3,5,5,5,5,5,5,5,5,5,4,5,4,3,2,3,4,1,1,1,eng_542,3/1/2020
2021/01/24 3:43:58 am CET,I agree,Outside of Canada,Otteeburn park,Female,34,Bachelor’s degree (or equivalent),Nurse,English,5,5,5,5,5,4,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aug-20,Male,No,NA,With a partner who lives in the same household,Yes,Oct-18,NA,NA,NA,English;French,5,5,NA,NA,NA,NA,NA,NA,English;French,French,5,5,5,5,3,5,5,3,3,2,3,4,1,1,1,1,1,1,1,1,1,1,eng_543,8/1/2020
2021/01/25 2:28:03 am CET,I agree,Outside of Canada,Chateauguay,Female,35,Master’s degree (or equivalent),Laboratory technician,"Swahili,lingala",5,4,5,4,5,5,5,4,Swahili,5,5,2,2,Lingala,5,4,2,2,NA,NA,NA,NA,NA,Oct-19,Male,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,French;One language other than English or French,1,3,Swahili,4,NA,NA,NA,NA,English;French;Several languages other than English or French,French,3,3,3,5,4,3,3,5,1,1,3,3,1,3,4,1,1,1,4,2,2,1,eng_544,10/1/2019
2021/01/25 7:39:41 am CET,I agree,In Quebec,Laval,Female,37,Doctoral degree (PhD or MD),Psychologist,English; French,5,5,5,5,5,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Apr-19,Female,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,English;French,4,2,NA,NA,NA,NA,NA,NA,English;French,English;French,5,3,3,5,5,5,5,5,5,5,4,5,1,1,1,1,1,1,3,1,1,1,eng_545,4/1/2019
2021/01/28 2:02:20 am CET,I agree,In Quebec,Montreal,Female,32,Bachelor’s degree (or equivalent),Student and stay at home mom,"French, English",5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Feb-19,Male,No,NA,With a partner who lives in the same household,Yes,Feb-16,NA,NA,NA,English;French;One language other than English or French,4,4,Irish,3,NA,NA,NA,NA,English,English,4,4,4,5,4,4,4,4,4,4,5,4,2,3,3,3,3,2,2,2,3,2,eng_546,2/1/2019
2021/01/30 2:54:19 am CET,I agree,Outside of Canada,Brossard,Female,36,Bachelor’s degree (or equivalent),Currently unemployed,Arabic,5,5,5,4,5,4,5,4,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aug-19,Male,No,NA,With a partner who lives in a different household,Yes,Jun-15,NA,NA,NA,English;French;One language other than English or French,4,2,Arabic,4,NA,NA,NA,NA,One language other than English or French,English;One language other than English or French,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,NA,1,eng_548,8/1/2019
2021/01/31 4:21:17 pm CET,I agree,In Quebec,Montreal,Female,44,Cegep or DEP (or equivalent),Department manager RBC,French,5,5,5,5,4,4,4,1,Hebrew,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov-18,Male,No,NA,With a partner who lives in the same household,Yes,Mar-11,Jan-13,Jun-15,NA,English;French,2,5,Hebrew as daycare only,1,NA,NA,NA,NA,English;French,French,4,3,5,3,5,4,2,5,3,5,2,3,4,3,2,4,4,4,5,4,3,4,eng_549,11/1/2018
2021/02/01 2:53:44 am CET,I agree,In Quebec,MONTREAL,Female,37,Bachelor’s degree (or equivalent),Social Worker,french; english,5,5,5,5,5,5,5,5,french,5,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Feb-20,Male,No,NA,With a partner who lives in the same household,Yes,Apr-14,NA,NA,NA,English;French,4,2,NA,NA,NA,NA,NA,NA,English,English,4,4,4,4,4,4,4,4,4,4,4,4,2,4,3,3,4,3,3,3,3,3,eng_550,2/1/2020
2021/02/02 6:18:05 pm CET,I agree,Outside of Canada,Longueuil,Female,35,Master’s degree (or equivalent),Contact tracer,English,5,5,5,5,4,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dec-19,Male,No,NA,With a partner who lives in the same household,Yes,Jul-15,Apr-13,Oct-07,NA,English;French;One language other than English or French,4,3,Swahili,1,NA,NA,NA,NA,English;French,French,4,4,4,5,5,4,5,5,4,5,4,4,2,2,2,2,2,2,3,2,2,2,eng_551,12/1/2019
2021/02/03 5:37:23 am CET,I agree,Outside of Canada,Montreal,Other,37,Master’s degree (or equivalent),PhD student,English,5,5,5,5,4,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dec-19,Other,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,English;French,4,2,NA,NA,NA,NA,NA,NA,English;French,English;French,5,4,5,5,5,4,5,5,5,4,5,5,1,3,1,1,1,2,1,1,1,1,eng_552,12/1/2019
2021/02/12 4:42:43 am CET,I agree,In Quebec,Mtl,Female,24,Bachelor’s degree (or equivalent),Student,Persian and English,5,5,5,5,5,5,5,5,Persian,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aug-18,Male,No,NA,Alone,No,NA,NA,NA,NA,English;One language other than English or French,5,3,Persian,5,NA,NA,NA,NA,Does not apply because I am raising my child alone,Does not apply because I am raising my child alone,5,5,5,5,5,5,5,5,5,5,5,5,1,2,1,1,1,1,1,1,1,1,eng_553,8/1/2018
2021/02/12 4:49:56 am CET,I agree,Outside of Canada,Brossard,Female,36,Master’s degree (or equivalent),Nurse,Cantonese,5,5,5,5,5,5,5,4,Cantonese,3,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mar-18,Female,No,NA,With a partner who lives in the same household,Yes,Jan-15,Dec-20,NA,NA,One language other than English or French,4,4,Cantonese,4,NA,NA,NA,NA,English,French,5,3,3,5,5,4,5,5,5,4,3,4,2,4,4,4,1,3,4,1,4,1,eng_554,3/1/2018
2021/02/12 3:23:22 pm CET,I agree,Outside of Quebec but in Canada,Montréal,Female,33,Doctoral degree (PhD or MD),Medical writer,English,5,5,5,5,3,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov-19,Female,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,English;French,5,2,NA,NA,NA,NA,NA,NA,English,English;French,5,2,4,5,4,5,2,4,4,4,5,3,1,4,5,2,2,2,1,1,1,1,eng_555,11/1/2019
