timestamp,consent,birthplace,address,gender,parent_age,education,occupation,parent1_L1,eng_und,eng_spk,eng_read,eng_write,fr_und,fr_spk,fr_read,fr_write,parent1_OL1,ol1_und,ol1_spk,ol1_read,ol1_write,parent1_OL2,ol2_und,ol2_spk,ol2_read,ol2_write,parent1_OL3,ol3_und,ol3_spk,ol3_read,ol3_write,child_dob,child_sex,langdevissue_yn,langdevissue_details,family_config,oldersib_yn,sib1_dob,sib2_dob,sib3_dob,sibX_dobs,child_languages,eng_freq,fr_freq,ol1_used,ol1_freq,ol2_used,ol2_freq,ol3_used,ol3_freq,between_caregivers,caregiver2_used,view_betterlearner,view_reasoning,view_schoolsuccess,view_heritage,view_employment,view_better_lang_learning,view_comm_family,view_compete_jobs,view_full_comm_member,view_success_workworld,view_flex_think,view_belong_social,concern_general,concern_exposure,concern_help,concern_challenging,concern_confused,concern_distinguish,concern_shrt_delay,concern_lng_prob,concern_prep_school,concern_fluent,id,clean_dobs
2021/02/17 1:16:54 am CET,J'accepte,Au Québec,Pointe-Claire,Féminin,36,Baccalauréat (ou équivalent),Enseignante primaire - à la maison avec mon fils (ne va pas à la garderie) en ce moment,Français,5,5,5,4,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Feb-19,Masculin,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Non,NA,NA,NA,NA,Anglais;Français,1,5,NA,NA,NA,NA,NA,NA,Anglais;Français,Anglais,3,3,3,4,5,3,5,5,3,5,3,3,1,1,1,1,1,1,1,1,1,1,fr_351,2/1/2019
2021/02/17 3:51:02 am CET,J'accepte,À l’extérieur du Canada,Montréal,Féminin,28,Maîtrise (ou équivalent),Etudiante,Arabe,5,5,5,5,5,5,5,5,Arabe,5,5,5,5,Français,5,5,5,5,Anglais,5,5,5,5,Jan-20,Masculin,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Oui,Jan-20,NA,NA,NA,Anglais;Français;Une autre langue que l’anglais ou le français,4,4,Arabe,5,NA,NA,NA,NA,Anglais;Français;Une langue autre que l’anglais ou le français,Anglais;Français;Une langue autre que l’anglais ou le français,5,5,5,5,5,5,5,5,5,5,5,5,2,4,1,1,1,4,5,4,4,2,fr_352,1/1/2020
2021/02/17 1:09:22 pm CET,J'accepte,Au Québec,Joliette,Féminin,28,CÉGEP ou DEP (ou équivalent),Agent de sécurité,Français,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov-17,Masculin,Oui,Frein de langue,Avec un(e) partenaire qui vit dans le même foyer,Oui,Aug-16,NA,NA,NA,Anglais;Français,3,3,NA,NA,NA,NA,NA,NA,Anglais;Français,Anglais;Français,5,4,5,5,5,5,5,5,1,3,1,1,1,1,2,1,1,1,2,1,1,1,fr_354,11/1/2017
2021/02/17 2:26:08 pm CET,J'accepte,Au Québec,Montréal,Féminin,36,Maîtrise (ou équivalent),Conseillère en immigration,Français,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Apr-20,Féminin,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Non,NA,NA,NA,NA,Anglais;Français;Une autre langue que l’anglais ou le français,2,4,Dari,2,NA,NA,NA,NA,Anglais;Français;Une langue autre que l’anglais ou le français,Anglais;Une langue autre que l’anglais ou le français,5,5,5,5,5,5,5,5,3,5,5,4,4,4,1,1,1,1,1,1,1,4,fr_355,4/1/2020
2021/02/17 3:26:46 pm CET,J'accepte,À l’extérieur du Canada,Repentigny,Féminin,36,Baccalauréat (ou équivalent),Directrice adjointe de gestion de flore,Kabyle,2,2,3,3,5,4,4,4,Kabyle,5,5,4,4,Français,5,4,5,4,Anglais,3,2,3,3,May-17,Masculin,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Oui,May-14,NA,NA,NA,Français;Une autre langue que l’anglais ou le français,1,5,Français,5,Berbère,4,Anglais,2,Français,Français,5,5,5,5,5,5,5,5,5,5,5,5,5,3,4,2,2,2,2,2,1,2,fr_356,5/1/2017
2021/02/17 4:38:11 pm CET,J'accepte,À l’extérieur du Canada,St Bruno,Féminin,34,Maîtrise (ou équivalent),Especialiste en changement climatique et foresterie,Espagnol,5,3,5,4,5,4,4,4,Espagnol,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov-17,Masculin,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Non,NA,NA,NA,NA,Anglais;Français;Une autre langue que l’anglais ou le français,3,3,Espagnole,5,NA,NA,NA,NA,Une langue autre que l’anglais ou le français,Une langue autre que l’anglais ou le français,3,3,3,5,5,5,5,5,3,5,4,3,1,3,3,1,1,2,1,1,1,4,fr_357,11/1/2017
2021/02/17 7:18:16 pm CET,J'accepte,À l’extérieur du Canada,Laval,Féminin,37,CÉGEP ou DEP (ou équivalent),Desjardins - centre expertise,L’arabe ; Magrebin,4,3,4,4,5,5,5,5,Arabe,5,5,3,2,Berbere,3,2,1,1,NA,NA,NA,NA,NA,Aug-18,Masculin,Non,NA,Avec un(e) partenaire qui vit dans un autre foyer,Oui,Apr-20,NA,NA,NA,Français;Plusieurs langues autres que le français ou l’anglais,1,4,Arabe,3,Berbere,3,NA,NA,Français;Une langue autre que l’anglais ou le français,Français;Une langue autre que l’anglais ou le français,4,4,3,5,5,4,5,5,4,4,4,4,1,1,1,1,1,1,1,1,1,1,fr_358,8/1/2018
2021/02/17 8:12:22 pm CET,J'accepte,Au Québec,Lachine,Masculin,42,Baccalauréat (ou équivalent),Gestionnaire,Français,5,4,5,4,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jul-16,Masculin,Non,NA,Avec un(e) partenaire qui vit dans un autre foyer,Oui,Oct-12,NA,NA,NA,Anglais;Français,3,5,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,4,5,5,3,5,5,5,5,4,1,4,1,1,3,2,2,1,1,1,fr_359,7/1/2016
2021/02/17 8:12:32 pm CET,J'accepte,Au Québec,Montreal,Féminin,28,Maîtrise (ou équivalent),Artiste de la.scene,Espagnol,5,5,5,5,5,5,5,5,Espagnol,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jul-17,Masculin,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Non,NA,NA,NA,NA,Anglais;Français;Une autre langue que l’anglais ou le français,1,1,Espagnol,5,NA,NA,NA,NA,Anglais;Français;Une langue autre que l’anglais ou le français,Anglais;Une langue autre que l’anglais ou le français,3,3,3,5,5,5,5,5,5,4,3,3,1,2,1,1,1,1,4,1,1,1,fr_360,7/1/2017
2021/02/17 8:39:02 pm CET,J'accepte,À l’extérieur du Canada,Montréal,Féminin,37,Baccalauréat (ou équivalent),Infirmière,Bulgare,4,3,4,3,4,4,4,4,Bulgare,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dec-13,Masculin,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Non,NA,NA,NA,NA,Français,3,5,Bulgare,2,NA,NA,NA,NA,Français,Français,5,5,5,5,5,5,5,5,3,5,5,5,3,5,5,1,1,1,1,1,1,2,fr_361,12/1/2013
2021/02/17 9:34:06 pm CET,J'accepte,Au Québec,Montreal,Féminin,39,Maîtrise (ou équivalent),Adjointe de direction,Français,5,4,4,4,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Feb-18,Féminin,Non,NA,Avec un(e) partenaire qui vit dans un autre foyer,Non,NA,NA,NA,NA,Une autre langue que l’anglais ou le français,1,5,Arabe,1,NA,NA,NA,NA,Non applicable parce que j’élève mon enfant seul(e),Une langue autre que l’anglais ou le français,5,3,3,5,4,5,5,4,3,3,3,3,4,1,1,1,1,1,1,1,1,1,fr_362,2/1/2018
2021/02/18 3:05:09 am CET,J'accepte,Au Québec,montréal,Féminin,33,Maîtrise (ou équivalent),architecte,français,3,3,3,3,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov-17,Masculin,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Non,NA,NA,NA,NA,Français;Une autre langue que l’anglais ou le français,1,5,NA,NA,NA,NA,NA,NA,Français,Une langue autre que l’anglais ou le français,5,5,5,5,4,5,5,4,5,4,5,5,1,2,1,1,1,1,1,1,1,2,fr_364,11/1/2017
2021/02/18 3:47:48 am CET,J'accepte,À l’extérieur du Canada,Longueuil,Féminin,38,CÉGEP ou DEP (ou équivalent),Etudiante en soins infirmiers,Creole français,3,2,3,2,4,4,4,4,Créole,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dec-17,Féminin,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Non,NA,NA,NA,NA,Plusieurs langues autres que le français ou l’anglais,3,4,Créole,5,NA,NA,NA,NA,Anglais;Français;Une langue autre que l’anglais ou le français,Anglais;Français;Une langue autre que l’anglais ou le français,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,2,2,2,2,2,2,fr_365,12/1/2017
2021/02/18 5:03:27 am CET,J'accepte,Au Québec,Montreal,Féminin,33,Doctorat (PhD ou MD),Professeure adjointe à l'université,Français,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sep-17,Féminin,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Non,NA,NA,NA,NA,Anglais;Français,2,5,NA,NA,NA,NA,NA,NA,Français,Français,5,4,4,2,5,5,1,5,1,4,4,1,2,3,1,1,1,1,4,2,1,3,fr_366,9/1/2017
2021/02/18 1:14:16 pm CET,J'accepte,Au Québec,Saint-Léonard,Féminin,44,Baccalauréat (ou équivalent),Comptable,"Russe, Ukrainienne",4,4,5,3,4,3,4,3,Russe,5,5,5,5,Ukrainienne,5,5,5,5,NA,NA,NA,NA,NA,Mar-20,Féminin,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Oui,Sep-12,Jan-15,NA,NA,Français;Plusieurs langues autres que le français ou l’anglais,1,1,Russe,5,NA,NA,NA,NA,Anglais,Français;Une langue autre que l’anglais ou le français,4,4,4,5,5,4,5,5,5,3,4,5,4,3,2,1,1,1,1,1,1,1,fr_368,3/1/2020
2021/02/18 3:27:29 pm CET,J'accepte,À l’extérieur du Canada,Saint cesaire,Féminin,34,Baccalauréat (ou équivalent),Technicienne comptable,Bahasa indonesia,4,3,4,4,4,3,4,3,Anglais,4,3,4,4,Français,4,4,4,3,Bahasa indonesia,5,5,5,5,May-16,Féminin,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Non,NA,NA,NA,NA,Anglais;Français,3,4,NA,NA,NA,NA,NA,NA,Français,Français,5,3,5,5,5,5,5,5,5,5,3,3,5,1,1,1,1,1,1,1,1,1,fr_370,5/1/2016
2021/02/18 4:14:16 pm CET,J'accepte,Au Québec,Gatineau,Féminin,27,Baccalauréat (ou équivalent),étudiante,français,5,4,5,4,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oct-19,Masculin,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Oui,Jun-10,NA,NA,NA,Anglais;Français,3,5,NA,NA,NA,NA,NA,NA,Anglais;Français,Anglais;Français,4,4,5,5,5,5,5,4,4,4,4,4,5,1,1,1,1,2,1,1,1,1,fr_371,10/1/2019
2021/02/18 5:58:31 pm CET,J'accepte,Au Québec,Montreal,Féminin,31,CÉGEP ou DEP (ou équivalent),Estheticienne,Cantonnais; Francais,4,4,4,4,5,5,5,5,Cantonnais,4,4,1,1,Vietnamien,4,4,4,4,NA,NA,NA,NA,NA,Mar-19,Féminin,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Oui,Mar-07,NA,NA,NA,Français;Une autre langue que l’anglais ou le français;Plusieurs langues autres que le français ou l’anglais,2,3,Cantonnais,5,Vietnamien,2,NA,NA,Français,Français,5,5,4,3,5,3,5,4,3,5,3,3,3,1,1,1,1,1,1,2,1,1,fr_373,3/1/2019
2021/02/18 6:35:30 pm CET,J'accepte,À l’extérieur du Canada,RIMOUSKI,Masculin,40,Baccalauréat (ou équivalent),ETUDIANT,FRANCAIS,5,5,5,5,5,5,5,5,LINGALA,5,5,5,5,SWAHILI,5,5,5,5,KIKONGO,4,2,3,3,Jul-19,Masculin,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Non,NA,NA,NA,NA,Anglais;Français,3,5,LINGALA,2,SWAHILI,2,NA,NA,Anglais;Français,Anglais;Français,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,fr_374,7/1/2019
2021/02/19 12:51:29 am CET,J'accepte,À l’extérieur du Canada,St Jérôme,Féminin,39,Baccalauréat (ou équivalent),Etudiant,Espagnol,1,1,1,1,4,4,5,4,Espagnol,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sep-17,Féminin,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Oui,Sep-14,NA,NA,NA,Une autre langue que l’anglais ou le français,1,2,Espagnol,5,NA,NA,NA,NA,Une langue autre que l’anglais ou le français,Une langue autre que l’anglais ou le français,4,4,4,4,5,5,4,5,4,5,4,4,2,2,3,2,1,1,1,1,1,1,fr_375,9/1/2017
2021/02/19 1:50:49 am CET,J'accepte,Au Québec,St-Hubert,Féminin,32,Certificats (Université),Superviseur au gouvernement fédéral,Français,5,4,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sep-19,Féminin,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Oui,Jul-16,NA,NA,NA,Anglais,4,2,Espagnol,2,NA,NA,NA,NA,Français,Une langue autre que l’anglais ou le français,5,4,5,5,5,5,5,5,5,5,5,5,2,2,1,1,1,1,1,1,2,3,fr_376,9/1/2019
2021/02/19 3:19:09 am CET,J'accepte,Au Québec,Gatineau,Féminin,40,Maîtrise (ou équivalent),Analyste de politique,Français,5,4,5,4,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jan-20,Féminin,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Oui,Feb-16,Apr-14,NA,NA,Anglais;Français,1,5,NA,NA,NA,NA,NA,NA,Anglais;Français,Anglais,5,5,5,5,5,5,5,5,5,5,5,5,2,1,1,1,1,1,1,1,1,2,fr_377,1/1/2020
2021/02/19 3:44:26 am CET,J'accepte,À l’extérieur du Canada,Montréal,Féminin,38,Maîtrise (ou équivalent),psychologue,espagnol,5,3,5,3,5,5,5,4,Espagnol,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jun-19,Féminin,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Oui,Dec-17,NA,NA,NA,Français;Une autre langue que l’anglais ou le français,2,3,espagnol,5,NA,NA,NA,NA,Français,Français,5,5,5,5,5,5,5,5,5,5,5,5,1,2,1,1,1,1,1,1,1,1,fr_378,6/1/2019
2021/02/19 4:34:01 am CET,J'accepte,Au Québec,Ile-Perrot,Féminin,26,Baccalauréat (ou équivalent),Intervenante DPJ / Étudiante maîtrise éducation,Français,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jul-18,Masculin,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Oui,Jun-20,NA,NA,NA,Anglais;Français,5,5,NA,NA,NA,NA,NA,NA,Anglais;Français,Anglais;Français,5,5,5,4,5,4,3,4,3,4,5,5,1,1,1,1,1,1,1,1,1,1,fr_379,7/1/2018
2021/02/19 3:42:18 pm CET,J'accepte,À l’extérieur du Canada,Sherbrooke,Féminin,35,Doctorat (PhD ou MD),Femme au foyer,Espagnol,4,3,5,4,5,5,5,5,Espagnol,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Apr-19,Féminin,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Non,NA,NA,NA,NA,Français;Une autre langue que l’anglais ou le français,2,5,Espagnol,5,NA,NA,NA,NA,Français;Une langue autre que l’anglais ou le français,Français;Une langue autre que l’anglais ou le français,4,4,4,5,5,5,5,4,1,4,2,3,2,1,1,1,1,1,1,1,1,1,fr_380,4/1/2019
2021/02/19 4:21:12 pm CET,J'accepte,À l’extérieur du Canada,Montréal,Féminin,35,CÉGEP ou DEP (ou équivalent),A la Maison,"Espagnol,japonaise , portugais",3,3,3,3,5,5,5,5,Espagnol,5,5,5,5,Japonais,5,5,5,5,Portugais,5,5,5,5,May-17,Masculin,Je ne suis pas certain(e),Acuse des langues parlées à la maison,Avec un(e) partenaire qui vit dans le même foyer,Oui,2008/01,2010/08,NA,NA,Français;Une autre langue que l’anglais ou le français;Plusieurs langues autres que le français ou l’anglais,3,5,Espagnol,3,Japonais,2,Portugais,2,Français;Plusieurs langues autres que l’anglais ou le français,Français,5,5,5,5,5,5,5,5,5,5,5,5,3,3,2,2,3,3,3,3,2,2,fr_381,5/1/2017
2021/02/19 7:18:04 pm CET,J'accepte,À l’extérieur du Canada,Montreal,Féminin,32,Maîtrise (ou équivalent),Chargée de cours,Allemand,5,5,5,5,5,5,5,5,Allemand,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jan-19,Masculin,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Non,NA,NA,NA,NA,Français;Une autre langue que l’anglais ou le français,1,4,Allemand,3,NA,NA,NA,NA,Français,Français,5,5,5,5,4,5,5,3,2,5,5,2,3,5,4,1,2,4,3,1,1,4,fr_382,1/1/2019
2021/02/19 8:56:08 pm CET,J'accepte,À l’extérieur du Canada,Rimouski,Féminin,39,Baccalauréat (ou équivalent),Intervenante au près des femmes,Portugais,3,2,2,2,5,5,5,4,Portugais,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov-16,Féminin,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Oui,Dec-14,NA,NA,NA,Une autre langue que l’anglais ou le français,2,4,Portugais,5,NA,NA,NA,NA,Une langue autre que l’anglais ou le français,Une langue autre que l’anglais ou le français,5,5,5,5,4,5,1,4,4,4,5,4,2,2,1,3,1,1,2,1,1,1,fr_383,11/1/2016
2021/02/20 12:57:39 am CET,J'accepte,Au Québec,Mont-Tremblant,Féminin,40,CÉGEP ou DEP (ou équivalent),service bancaire,espagnol et italien,4,4,4,4,5,5,5,4,espagnol,5,5,5,4,italien,4,3,4,3,portugais,3,1,3,1,Aug-20,Masculin,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Non,NA,NA,NA,NA,Anglais;Français;Une autre langue que l’anglais ou le français,2,4,espagnol,3,NA,NA,NA,NA,Anglais;Français,Français,3,1,3,5,4,5,5,3,1,3,3,1,1,1,1,1,1,1,1,1,1,1,fr_384,8/1/2020
2021/02/20 4:37:36 am CET,J'accepte,Au Québec,Gatineau,Féminin,32,Maîtrise (ou équivalent),"Conseillère principale, systèmes d'information",Français; anglais,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sep-17,Masculin,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Non,NA,NA,NA,NA,Anglais;Français,3,4,NA,NA,NA,NA,NA,NA,Français,Français,5,5,5,5,5,5,4,5,4,5,5,4,1,2,1,1,1,1,1,1,1,1,fr_386,9/1/2017
2021/02/20 5:14:57 am CET,J'accepte,Au Québec,Laval,Féminin,27,Je n’ai aucune qualification,Mère au foyer,Français,3,2,2,1,5,5,5,5,Espagnol,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Apr-20,Masculin,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Non,NA,NA,NA,NA,Français;Une autre langue que l’anglais ou le français,1,5,Espagnol,3,NA,NA,NA,NA,Français,Français,5,5,3,5,5,3,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,fr_387,4/1/2020
2021/02/20 5:52:37 am CET,J'accepte,Au Québec,Gatineau,Féminin,36,Maîtrise (ou équivalent),Fonctionnaire,Français,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mar-20,Masculin,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Non,NA,NA,NA,NA,Anglais;Français,3,4,NA,NA,NA,NA,NA,NA,Anglais,Anglais;Français,5,5,5,5,5,5,5,5,5,5,5,5,2,2,1,2,2,2,3,2,2,2,fr_388,3/1/2020
2021/02/20 2:19:56 pm CET,J'accepte,Au Québec,Gatineau,Féminin,27,CÉGEP ou DEP (ou équivalent),Hygiéniste dentaire,Anglais;Français,5,5,5,5,4,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov-18,Féminin,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Non,NA,NA,NA,NA,Anglais;Français,5,4,NA,NA,NA,NA,NA,NA,Français,Français,5,4,5,3,5,5,5,5,5,5,4,3,2,1,1,3,2,2,4,1,1,1,fr_389,11/1/2018
2021/02/20 4:33:42 pm CET,J'accepte,À l’extérieur du Canada,Montreal,Féminin,43,Baccalauréat (ou équivalent),Agente en assurance,Arabe,2,2,3,2,5,5,5,5,Arabe,5,5,5,5,Francais,5,5,5,5,Français,NA,NA,NA,NA,Nov-19,Masculin,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Non,NA,NA,NA,NA,Une autre langue que l’anglais ou le français,1,3,Arabe,5,Francais,3,NA,NA,Une langue autre que l’anglais ou le français,Une langue autre que l’anglais ou le français,5,5,4,5,5,5,5,4,5,5,5,5,4,3,1,3,5,5,5,4,5,4,fr_390,11/1/2019
2021/02/20 4:40:10 pm CET,J'accepte,À l’extérieur du Canada,Montreal,Féminin,30,CÉGEP ou DEP (ou équivalent),Etudiant,Espagnol,4,3,4,4,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oct-19,Féminin,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Non,NA,NA,NA,NA,Français;Une autre langue que l’anglais ou le français,2,4,Espagnol,5,NA,NA,NA,NA,Français,Français,1,3,1,5,5,5,5,5,1,5,5,1,1,5,1,3,1,1,1,1,1,1,fr_391,10/1/2019
2021/02/20 6:47:29 pm CET,J'accepte,Au Québec,Québec,Féminin,33,Baccalauréat (ou équivalent),Fonctionnaire,Français,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Apr-19,Masculin,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Non,NA,NA,NA,NA,Anglais;Français;Une autre langue que l’anglais ou le français,3,4,Espagnol,2,NA,NA,NA,NA,Anglais;Français,Français,5,5,5,3,5,5,2,4,2,5,5,2,2,5,2,1,2,3,1,1,1,5,fr_392,4/1/2019
2021/02/20 8:15:11 pm CET,J'accepte,Au Québec,Gatineau,Féminin,25,Baccalauréat (ou équivalent),Adjointe administrative,Creole & Français,5,4,5,4,5,5,5,4,Creole,5,5,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,May-17,Masculin,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Non,NA,NA,NA,NA,Anglais;Français;Plusieurs langues autres que le français ou l’anglais,5,3,Yoruba,3,Creole,2,NA,NA,Anglais,Anglais;Une langue autre que l’anglais ou le français,3,3,3,5,5,4,5,5,3,5,3,5,5,5,5,5,5,5,5,3,4,5,fr_393,5/1/2017
2021/02/20 9:34:57 pm CET,J'accepte,Au Québec,Laval,Féminin,29,Baccalauréat (ou équivalent),Chargée de projet en construction,Anglais,5,5,5,5,5,5,5,4,Tagalog,4,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,May-20,Masculin,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Non,NA,NA,NA,NA,Anglais;Français;Une autre langue que l’anglais ou le français,5,5,Mandarin,3,Taglog,2,NA,NA,Anglais;Français,Anglais;Français,5,5,5,5,5,5,5,5,5,5,5,5,3,2,1,1,1,1,1,1,1,1,fr_394,5/1/2020
2021/02/20 11:15:00 pm CET,J'accepte,À l’extérieur du Canada,Dorval,Féminin,25,CÉGEP ou DEP (ou équivalent),Sans emploi,Espagnol-arab,4,4,4,4,3,2,2,2,Espagnol,5,5,5,5,Arab,3,3,1,NA,NA,NA,NA,NA,NA,Oct-20,Masculin,Je ne suis pas certain(e),NA,Seul(e),Non,NA,NA,NA,NA,Une autre langue que l’anglais ou le français,1,1,Espagnol,5,NA,NA,NA,NA,Une langue autre que l’anglais ou le français,Une langue autre que l’anglais ou le français,2,2,2,3,5,3,4,3,3,4,2,2,2,4,1,1,2,2,1,1,1,2,fr_395,10/1/2020
2021/02/21 5:36:43 am CET,J'accepte,À l’extérieur du Canada,Montréal,Féminin,31,Baccalauréat (ou équivalent),étudiante,russe,4,2,4,2,5,4,5,4,russe,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,May-17,Féminin,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Non,NA,NA,NA,NA,Français;Plusieurs langues autres que le français ou l’anglais,1,3,russe,5,azeri (la langue maternelle de père),4,NA,NA,Anglais;Français;Une langue autre que l’anglais ou le français,Français;Une langue autre que l’anglais ou le français,3,5,4,3,5,5,5,5,5,5,2,5,4,4,5,1,2,2,3,2,1,4,fr_396,5/1/2017
2021/02/21 2:12:32 pm CET,J'accepte,Au Québec,Montréal,Féminin,31,Baccalauréat (ou équivalent),Agente de gestion,Espagnol,5,4,5,4,5,5,5,5,Espagnol,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Feb-17,Féminin,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Non,NA,NA,NA,NA,Anglais;Français;Une autre langue que l’anglais ou le français,4,3,Espagnol,5,NA,NA,NA,NA,Une langue autre que l’anglais ou le français,Anglais;Une langue autre que l’anglais ou le français,5,4,3,5,5,5,5,4,3,4,4,5,1,1,1,1,1,2,1,1,1,1,fr_397,2/1/2017
2021/02/21 8:27:36 pm CET,J'accepte,À l’extérieur du Canada,Pincourt,Masculin,39,Baccalauréat (ou équivalent),Analyste - qualité de contrôle,japonais,5,5,5,5,5,5,5,5,japonais,5,5,5,5,espagnol,3,3,3,2,NA,NA,NA,NA,NA,Apr-17,Masculin,Oui,Retard du langage,Avec un(e) partenaire qui vit dans le même foyer,Non,NA,NA,NA,NA,Français,1,4,japonais,3,NA,NA,NA,NA,Français,Français,5,5,5,5,5,5,5,5,4,5,5,5,4,4,4,5,5,5,5,5,5,3,fr_398,4/1/2017
2021/02/21 10:30:32 pm CET,J'accepte,Au Québec,Saint-Joseph-de-Beauce,Féminin,36,Baccalauréat (ou équivalent),J’ai étudié en design graphique mais je travaille maintenant comme Postière pour Postes Canada.,Français,5,4,4,3,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oct-19,Féminin,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Non,NA,NA,NA,NA,Anglais;Français,3,4,NA,NA,NA,NA,NA,NA,Anglais,Français,4,4,3,5,5,5,5,5,5,5,3,4,1,1,2,1,2,3,2,1,1,2,fr_399,10/1/2019
